WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,Acetate Flow,Final TP influent,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,88828.0147,202390.3687,2.29E+01,2.06E+01,7.50E+02,0.00E+00,12.85,,7.27E-05,0.0974356,0.61874,57.1533,4.54863,46176.7,41554.2,839307.1315,1060.87,19265.8,1317.43,3.07626,1987.3,2171.03,19140.3,40000,202369,0.0282499,0.064551,69823.8,3097.93,118136,1.00E-06,259130,659130,3813.28,1155.63,3.08086,661.307,3902.67,1136.29,4.3338,639.377,259130,3895.61,1133.43,1.00399,632.966,3897.42,1130,2.25905,630.312
113562.354,92769.06054,206331.4145,1.58E+01,4.33E+01,6.61E+02,0.00E+00,8.7,,0.289121,0.0751048,0.552986,55.7494,5.18385,39658.7,28487.1,818295.5327,1081.55,18827,1240.94,3.14912,227.481,1790,15914.6,40000,206314,0.0232766,0.0243462,83344.3,2428.67,99309.3,6.24E-06,263075,663075,2949.74,953.079,3.41469,539.001,3010.07,938.07,4.18356,522.221,263075,3005.85,933.495,1.70748,514.939,3004.19,931.066,2.72594,513.263
113562.354,63854.16143,177416.5154,2.44E+01,4.45E+01,5.59E+02,1.87E+01,15.62,,0.300753,0.10339,0.485751,48.7634,4.54212,43657.8,38914.9,1064491.579,930.05,24662.3,1443.37,3.10472,1079.85,2099.3,18537.1,40000,177414,0.0300035,0.0196459,82967.8,3476.28,130929,5.81E-06,234175,634175,4028.72,1233.79,2.51342,751.944,4144.31,1209.53,4.01653,725.603,234175,4138.4,1204.23,1.02981,717.303,4135.58,1200.14,2.752,714.5
113562.354,45763.18163,159325.5356,2.35E+01,2.75E+01,7.30E+02,0.00E+00,16.75,,0.0907552,0.108247,0.569275,50.4528,4.00792,41792.6,36885.8,843453.6694,835.118,19444.4,1240.52,2.99559,2448.97,2042.55,18058.7,40000,159305,0.0303294,0.0756937,68567.8,3413.34,128481,2.27E-06,216066,616066,4239.88,1241.45,2.6445,689.326,4336.52,1220.96,3.8883,666.3,216066,4327.28,1217.03,0.767957,659.155,4329.9,1213.18,2.04141,656.083
113562.354,52792.29954,166354.6535,3.00E+01,2.09E+01,6.94E+02,2.23E+01,20.48,,1.12E-06,0.131937,0.605525,50.5557,4.05969,50040.3,53313.7,1181324.126,872.061,27162.7,1808.18,3.04562,2371.05,2467.13,21609.6,40000,166352,0.040423,0.108508,73929.6,3597.37,136280,1.00E-06,223113,623113,5138.63,1659.39,2.16482,1008.66,5291.05,1626.77,4.05483,972.157,223113,5266.05,1623.22,0.510436,965.215,5277.48,1616.92,2.15867,959.678
113562.354,30693.93504,144256.289,2.44E+01,3.98E+01,7.06E+02,2.81E+00,19.21,,0.345269,0.116386,0.5024,46.8064,4.08328,41818,36910.3,935692.0154,756.136,21692.4,1254.58,3.02771,2004.4,2043.25,18064.5,40000,144239,0.0319052,0.0447005,75275.7,3583.42,133606,8.74E-06,201000,601000,4560.97,1307.7,2.49434,722.143,4663.8,1285.93,3.67987,698.084,201000,4656.21,1280.11,0.822298,689.419,4655.46,1276.21,2.15849,686.43
113562.354,59219.6217,172781.9757,2.55E+01,2.66E+01,5.36E+02,2.48E+01,16.76,,2.67E-06,0.107037,0.502787,46.6097,3.93547,42245,39831.3,1044187.448,905.786,24067.3,1540.43,2.98916,2186.74,2124.46,18748.9,40000,172786,0.0325136,0.0513886,72347.5,3568.34,134887,1.00E-06,229547,629547,4156.27,1336.4,2.2352,839.955,4290.71,1308.64,4.19063,809.368,229547,4278.45,1305.6,0.672497,802.855,4281.49,1300.55,2.32736,798.749
113562.354,2392.222233,115954.5762,3.05E+01,3.39E+01,6.70E+02,2.65E+01,29.87,,0.0249692,0.15427,0.507247,37.3955,3.33582,44593.6,45381.7,1269454.672,607.883,29264.1,1868.1,2.99645,2318.15,2271.32,19980.3,40000,115958,0.0477002,0.136369,77038.4,3640.6,150041,1.00E-06,172719,572719,6020.41,1960.28,1.63483,1155.33,6191.19,1922.02,3.70263,1112.89,172719,6151.99,1916.43,0.337453,1104.49,6170.82,1908.01,2.13225,1096.78
113562.354,28347.9516,141910.3056,2.90E+01,2.49E+01,5.62E+02,3.33E+01,23.21,,4.99E-06,0.131439,0.49851,40.6197,3.52418,43651.8,43912.4,1234565.281,743.987,28436.3,1840.27,2.98668,2222.83,2233.32,19662.4,40000,141921,0.0417303,0.101,76179.2,3607.07,145531,1.00E-06,198682,598682,5108.22,1716.53,1.78747,1069.81,5274.3,1680.59,3.93495,1029.96,198682,5244.44,1676.51,0.430076,1022.72,5257.56,1669.21,2.21979,1016.21
86468.19963,0,86468.19963,3.71E+01,1.92E+01,6.17E+02,4.09E+01,37.1,,1.70E-06,0.107148,14.3929,33.8989,3.18439,27672.3,19924.4,1207597.086,453.424,27815.5,1799.7,2.82847,2.83199,1492.03,13353.9,40000,86494.2,0.0473115,14.0705,93002.1,2109.65,131822,1.00E-06,143255,543255,4156.28,1948.71,1.23735,1206.29,4307.37,1908.48,3.42153,1161.6,143255,4261.76,1902.58,0.275624,1153.41,4285.94,1892.46,2.14497,1143.8
110307.7538,0,110307.7538,3.01E+01,1.76E+01,4.91E+02,4.33E+01,30.1,,0.000161447,0.100528,11.2138,27.5591,2.87654,29456.9,22569.6,1276462.887,578.405,29392.8,1911.27,2.83608,2.22145,1589.72,14197.2,40000,110335,0.0449695,10.955,95005,2238.01,130446,1.00E-06,167096,567096,3886.08,1852.23,1.4732,1171.98,4036.52,1813.13,3.52704,1128.22,167096,3998.64,1807.76,0.357527,1120.28,4021.13,1798.78,2.11546,1111.83
113562.354,78886.51421,192448.8682,2.82E+01,2.00E+01,5.67E+02,3.02E+01,16.64,,1.10E-06,0.113586,0.56255,50.7662,4.25854,48337.5,49965.8,1158997.085,1008.9,26646.4,1776.93,3.0465,2068.47,2386.29,20938.7,40000,192455,0.0355258,0.0691735,74093,3524.61,133078,1.00E-06,249216,649216,4405.68,1460.02,2.28863,934.812,4554.22,1429.21,4.31911,900.616,249216,4537.2,1426.55,0.674969,894.37,4543.45,1421.03,2.32811,889.7
113562.354,21139.78018,134702.1342,2.77E+01,2.91E+01,6.64E+02,1.81E+01,23.35,,0.0133287,0.133836,0.536315,42.7055,3.55636,43215,42611.4,1094922.086,706.122,25243.3,1608.65,2.963,2622.85,2199.16,19376.2,40000,134698,0.0395754,0.114823,72130.8,3773.26,140727,1.00E-06,191459,591459,5222.41,1624.95,1.95891,956.121,5367.69,1593.82,3.81921,921.581,191459,5341.9,1589.41,0.443209,914.045,5353.43,1583.02,2.07199,908.447
113562.354,18035.44604,131597.8,1.74E+01,4.00E+01,5.69E+02,0.00E+00,15.02,,0.782475,0.0843692,0.431854,37.6642,4.05383,30766.2,20864,743835.9214,689.789,17321.9,919.987,2.95777,1159.86,1527.41,13659.7,40000,131583,0.0227753,0.0688693,80745.4,3254.95,126912,2.21E-05,188344,588344,3315.7,933.026,2.79589,502.063,3380.77,919.068,3.48142,486.673,188344,3375.94,913.04,1.35183,478.403,3374.77,911.011,2.00687,476.873
82147.36284,0,82147.36284,2.37E+01,2.00E+01,4.49E+02,2.05E+01,23.7,,0.172128,0.0876125,0.290281,25.6308,2.69482,22183.7,14672.6,721011.8585,430.678,16774.2,907.948,2.6752,2748.58,1277.3,11487.2,40000,82155.1,0.0239416,0.0478431,66567.4,3687.58,150483,3.69E-06,138916,538916,3406.36,988.422,1.60713,618.887,3513,966.546,3.65645,595.936,138916,3503.6,962.481,0.50745,588.972,3504.5,957.663,2.25857,585.421
113562.354,84582.81088,198145.1649,1.22E+01,4.57E+01,5.71E+02,0.00E+00,6.99,,0.722738,0.0611373,0.523505,52.2157,5.76046,33051.1,20250.6,769914.5006,1038.65,17745.9,1135.54,3.08905,0.229846,1504.4,13460.9,40000,198130,0.0190813,0.0324067,81082.9,2132.59,91141.9,1.60E-05,254891,654891,2408.44,781.364,3.6443,435.107,2451.16,769.884,3.96531,422.128,254891,2446.66,764.724,2.24896,415.007,2445.49,763.25,2.73013,413.868
111205.6443,0,111205.6443,3.77E+01,3.74E+01,6.59E+02,5.00E+01,37.7,,0.000312324,0.145947,9.16598,36.037,3.41886,42474.8,39758.5,1622879.233,583.119,37334.3,2465.31,3.06504,311.858,2122.47,18732.2,40000,111234,0.0611989,8.81765,95094.7,2082.09,149467,1.00E-06,167995,567995,5669.5,2517.15,1.3504,1540.7,5857.24,2466.73,3.45004,1483.84,167995,5807.13,2459.52,0.281212,1474.45,5837.88,2447.96,2.15707,1463.12
109537.163,0,109537.163,1.52E+01,4.04E+01,5.51E+02,0.00E+00,15.2,,1.01424,0.0769287,0.394199,30.1971,3.80517,25970.4,15615.5,690124.6574,574.152,16117.4,807.268,2.89382,561.256,1318.31,11845.1,40000,109524,0.0216047,0.105251,87209.2,3047.64,122811,3.00E-05,166285,566285,3028.71,884.922,2.68976,468.455,3083.87,872.296,3.33306,454.63,166285,3078.29,866.001,1.34102,446.306,3077.15,864.189,1.87383,444.93
85839.69231,0,85839.69231,2.71E+01,1.63E+01,6.62E+02,1.24E+01,27.1,,0.143336,0.116052,0.453651,35.8934,3.1359,28991,22122.4,784901.8148,449.976,18187.4,1061.59,2.78241,2996.51,1573.61,14058.4,40000,85836.4,0.0307592,0.0999092,65318.8,3793.57,145325,3.68E-06,142597,542597,4536.88,1264.26,1.68858,719.548,4651.9,1240.46,3.55785,694.113,142597,4634.94,1235.83,0.399506,686.67,4642.07,1230.37,1.97227,682.217
113562.354,92387.83633,205950.1903,3.85E+01,2.02E+01,7.11E+02,4.81E+01,21.23,,1.00E-06,0.120585,6.1374,56.368,4.62234,55358.2,60170.8,1519435.57,1079.76,34714.9,2547.85,3.15147,275.767,2625.53,22917.6,40000,205972,0.0499715,5.59074,92275.7,2221.18,122134,1.00E-06,262733,662733,4659.65,2051.45,2.14295,1342.45,4828.5,2010.01,4.07326,1295.13,262733,4799.01,2006.81,0.517592,1288.55,4823.4,1998.86,2.19189,1281.07
113562.354,90472.01474,204034.3687,3.62E+01,1.75E+01,6.49E+02,4.73E+01,20.15,,1.00E-06,0.111218,6.44546,54.4223,4.53307,50758.5,51991.6,1452422.234,1069.72,33184.9,2434.41,3.11039,196.445,2435.5,21347.4,40000,204057,0.0465564,5.9192,92289.7,2252.48,117490,1.00E-06,260818,660818,4292.39,1912.09,2.16244,1256.32,4453.29,1872.83,4.09159,1211.62,260818,4425.74,1869.8,0.558895,1205.22,4448.72,1862.26,2.18384,1198.17
89695.16402,0,89695.16402,2.92E+01,4.78E+01,4.81E+02,3.38E+01,29.2,,0.60352,0.0712565,16.6918,27.0111,3.33285,19728.3,12150.5,1103456.965,470.321,25749.2,1312.06,2.54565,0.0354483,1160.83,10467.1,40000,89717.4,0.0341635,16.4424,91221.8,2124.54,96420.3,7.47E-06,146478,546478,2764.85,1409.99,1.62046,883.664,2867,1381.02,3.3093,851.976,146478,2842.66,1372.26,0.640607,840.871,2850.26,1366.54,2.09251,836.034
94095.47982,0,94095.47982,1.48E+01,3.68E+01,4.82E+02,0.00E+00,14.8,,1.21888,0.0570591,0.892828,26.6536,3.84932,19331.9,9752.9,489735.1524,493.218,11418.1,592.201,2.74306,866.3,1038.57,9390.66,40000,94085.1,0.0137869,0.640641,79552.4,2999.44,126146,4.71E-05,150846,550846,2247.81,564.589,2.88897,303.034,2286.14,556.8,3.24101,294.484,150846,2283.06,552.519,1.5816,288.517,2282.37,551.478,1.81553,287.673
113562.354,90643.19747,204205.5515,1.72E+01,4.35E+01,5.96E+02,0.00E+00,9.57,,0.397373,0.0741204,0.542471,53.5932,5.27783,38575.4,27601.3,774646.1777,1070.4,17832.4,1165.08,3.14116,559.566,1761.39,15670.2,40000,204188,0.0204736,0.0331493,79640.3,2796.12,110014,9.57E-06,260949,660949,2910.16,838.742,3.48169,472.187,2969.59,825.497,4.06845,457.43,260949,2966.06,820.843,1.94938,450.422,2964.81,818.943,2.65135,449.018
113562.354,92416.21086,205978.5649,1.74E+01,3.26E+01,5.23E+02,0.00E+00,9.59,,0.0870329,0.0680651,0.537185,51.6842,4.64892,34876.8,24497.2,623818.8708,1079.7,14295.4,1003.18,3.02161,1998.21,1657.47,14779.9,40000,205962,0.0171262,0.0457668,62420.1,3048.08,118251,2.33E-06,262723,662723,2666.89,701.156,3.41823,402.013,2724.5,689.731,4.29059,389.343,262723,2723.08,686.768,1.91317,383.696,2722.61,685.049,2.57409,382.409
113562.354,36940.03458,150502.3886,1.80E+01,2.94E+01,5.37E+02,3.25E-01,13.58,,0.349858,0.0781394,0.456578,41.6496,3.793,30417.4,21409.8,647978.6008,788.892,15003,888.075,2.87261,2615.5,1547.61,13834.1,40000,150487,0.0200053,0.0560378,62405.9,3355.77,130144,1.00E-05,207248,607248,3063.23,819.392,2.88709,456.17,3128.95,806.405,3.79003,441.802,207248,3126.26,802.322,1.32065,435.021,3125.58,800.212,2.11542,433.488
113562.354,75005.67791,188568.0319,3.83E+01,1.83E+01,4.69E+02,7.36E+01,23.07,,1.00E-06,0.136203,0.610126,47.377,4.17518,56520.1,65851.9,1720918.001,988.763,39524.3,2679.62,3.18696,674.33,2750.42,23942.5,40000,188614,0.0536898,0.152087,88715.8,2402.73,156847,1.00E-06,245375,645375,5245.45,2209.91,1.56621,1513.6,5463.99,2160.29,3.99819,1457.67,245375,5432,2156.76,0.435907,1450.99,5448.1,2147.59,2.4078,1442.34
113562.354,75790.03535,189352.3894,2.81E+01,3.49E+01,4.86E+02,3.86E+01,16.85,,1.46E-06,0.112575,0.524561,47.9983,4.25433,47262.9,48257.2,1239187.27,992.713,28517.2,1872.72,3.06097,1629.84,2344.05,20587.1,40000,189368,0.0360815,0.0599771,79289.4,3549.61,135112,1.00E-06,246129,646129,4357.28,1485.11,2.114,973.567,4515.46,1452.14,4.29334,937.307,246129,4497.78,1449.11,0.680007,930.813,4503.01,1443.26,2.40858,925.859
102628.0378,0,102628.0378,1.36E+01,4.86E+01,4.58E+02,0.00E+00,13.6,,3.42662,0.0546973,1.71855,25.2197,6.43983,19964.1,9885,636965.1369,537.947,14837.4,783.58,2.7891,0.0647982,1045.67,9453.29,40000,102618,0.014062,1.47958,87320.1,2775.43,116640,0.000122492,159379,559379,2165.51,574.516,3.5752,290.631,2194.64,568.08,2.97515,282.745,159379,2189.26,563.297,1.62169,276.68,2187.89,562.479,1.64748,275.852
113562.354,52110.17588,165672.5299,3.27E+01,1.90E+01,7.30E+02,2.72E+01,22.41,,1.00E-06,0.142276,0.624696,51.728,4.12525,53744.8,60118.8,1297082.626,868.502,29804.5,2005.25,3.08676,2240.05,2624.36,22908,40000,165673,0.0452449,0.115453,76525.2,3437.69,139589,1.00E-06,222434,622434,5539.47,1857.43,2.04954,1137.98,5706.71,1820.74,4.04286,1096.75,222434,5676.38,1816.99,0.450332,1089.64,5691.05,1809.8,2.19166,1083.16
113562.354,39196.26127,152758.6153,3.09E+01,3.62E+01,7.51E+02,1.91E+01,22.97,,0.00346016,0.143475,0.620123,50.1649,4.06334,51252.2,55202,1224051.53,800.768,28169.3,1849.43,3.06465,2281.18,2511.66,21978.3,40000,152753,0.0433435,0.12415,76194.9,3654.25,137657,1.00E-06,209514,609514,5599.2,1778.96,2.08867,1051.86,5754.66,1745,3.90635,1013.91,209514,5725.89,1740.48,0.464039,1006.22,5738.99,1733.74,2.11129,1000.22
113562.354,43175.58297,156737.937,3.76E+01,1.74E+01,5.30E+02,6.47E+01,27.24,,1.00E-06,0.141614,1.91655,43.0486,3.78498,51341.1,55742,1673579.618,821.867,38382.7,2660.29,3.15019,704.2,2524.26,22082.5,40000,156777,0.0561047,1.49865,89656.4,2328.7,158899,1.00E-06,213538,613538,5466.54,2308.99,1.47454,1524.64,5674.17,2259.02,3.72247,1468.1,213538,5635.19,2254.48,0.356442,1460.76,5664.56,2244.19,2.23702,1450.81
113562.354,68367.71467,181930.0687,2.70E+01,3.92E+01,5.26E+02,3.07E+01,16.85,,0.0319657,0.111861,0.503381,48.1345,4.3072,46343.4,45464.3,1182169.01,953.765,27278.3,1713.3,3.0777,1443.67,2273.44,19998,40000,181938,0.0345068,0.0386522,80955.6,3563.43,134029,1.00E-06,238699,638699,4340.79,1419.77,2.22945,904.393,4485.19,1389.41,4.18803,871.159,238699,4473.49,1385.59,0.726377,864.014,4474.43,1380.27,2.50107,859.76
113562.354,38188.85479,151751.2088,2.45E+01,4.51E+01,5.82E+02,1.66E+01,18.33,,0.430102,0.111822,0.449173,44.3203,4.2223,41734.3,36712,1073612.821,795.498,24950.3,1379.06,3.07284,1185.42,2037.62,18017.1,40000,151747,0.0320649,0.023203,84208.3,3601.43,135097,8.86E-06,208508,608508,4365.56,1318.26,2.32695,780.732,4482.96,1293.27,3.78992,753.589,208508,4475.78,1286.88,0.896242,744.363,4472.89,1282.6,2.59873,741.35
113562.354,37267.46623,150829.8202,2.51E+01,1.89E+01,5.15E+02,2.58E+01,18.9,,0.00757125,0.110925,0.457778,41.1275,3.57089,39150.7,36007.5,1049099.357,790.718,24217.9,1510.29,2.93989,2329.6,2017.53,17847.3,40000,150835,0.0336279,0.0589506,72647.4,3682.63,139492,1.00E-06,207596,607596,4309.38,1383.09,2.02771,862.304,4447.85,1354.2,4.01865,830.57,207596,4432.64,1350.63,0.574397,823.688,4436.98,1345.12,2.26838,819.126
89373.3375,0,89373.3375,3.61E+01,4.64E+01,6.00E+02,4.12E+01,36.1,,0.371237,0.104844,15.2164,33.0104,3.49438,27554.2,19876.6,1327659.928,468.656,30757.5,1802.13,2.80325,0.1273,1490.21,13338.1,40000,89399.6,0.0466344,14.9032,92350.3,2079.29,125229,4.72E-06,146161,546161,4075.29,1922.12,1.38186,1174.67,4215.74,1882.87,3.282,1131.25,146161,4176.12,1874.25,0.385017,1120.51,4193.77,1865.37,2.1175,1112.3
100185.684,0,100185.684,3.34E+01,4.48E+01,7.43E+02,2.47E+01,33.4,,0.289148,0.164249,0.529571,40.1754,3.73995,44059.8,43058.7,1291343.368,525.212,29868,1801,3.04018,1718.46,2210.96,19475.1,40000,100188,0.0483625,0.128196,82741.6,3771.48,149007,6.06E-06,156949,556949,6424.72,1988.64,1.56226,1140.25,6592.46,1950.49,3.50303,1098.49,156949,6554.6,1942.86,0.352898,1088.47,6569.95,1934.5,2.12238,1080.9
113562.354,87558.45029,201120.8043,3.30E+01,1.74E+01,5.78E+02,4.46E+01,18.63,,1.00E-06,0.125741,0.584469,52.3792,4.42064,55114.4,62573.2,1386085.784,1054.42,31832.3,2160.17,3.1223,1632.78,2678.99,23357,40000,201139,0.0427986,0.0754919,79642.9,3187.52,138831,1.00E-06,257900,657900,4865.98,1759.4,2.10245,1159.64,5043.15,1721.43,4.36159,1117.19,257900,5019.57,1718.77,0.581634,1110.92,5029.65,1711.95,2.40553,1104.88
113562.354,43232.47516,156794.8292,2.61E+01,2.44E+01,6.83E+02,1.08E+01,18.9,,0.0113356,0.118217,0.552948,48.4009,3.89121,43739.6,41593.8,976332.4901,821.901,22506.2,1437.45,2.99418,2487,2172.09,19149.2,40000,156784,0.0341434,0.0785447,70263.2,3598.75,134332,1.00E-06,213545,613545,4614.94,1400.18,2.33479,816.958,4737.88,1374.4,3.96803,788.253,213545,4723.58,1370.66,0.601703,781.178,4728.67,1365.73,2.10637,777.1
113562.354,22114.87603,135677.23,1.42E+01,1.63E+01,4.86E+02,0.00E+00,11.89,,0.592608,0.0637967,0.41331,35.4977,3.71999,24526.3,14798.1,582162.0886,711.187,13517,759.986,2.77653,2283.46,1282.83,11535.5,40000,135664,0.0171062,0.0765042,64039.8,3027.99,122985,1.75E-05,192425,592425,2505.56,700.449,2.98243,386.968,2555.66,690.016,3.64105,375.35,192425,2552.64,685.759,1.57142,368.797,2551.87,684.249,2.08444,367.668
99503.89425,0,99503.89425,1.78E+01,1.89E+01,7.34E+02,0.00E+00,17.8,,0.259792,0.0955909,0.435457,39.4834,3.34382,28373.2,19184,714810.3603,521.548,16573.5,956.562,2.8166,1912.14,1463.58,13107.6,40000,99489.3,0.0299011,0.0530468,74329.5,2925.24,117921,6.91E-06,156250,556250,3754.63,1223.94,2.13821,649.951,3832.03,1205.28,3.57671,629.628,156250,3823.29,1200.14,0.571197,621.624,3823.64,1196.04,1.96223,618.521
113562.354,50345.83551,163908.1895,3.58E+01,2.18E+01,5.76E+02,5.39E+01,24.8,,1.00E-06,0.123865,5.36138,46.0718,3.92322,47074.3,47247.7,1528807.994,859.409,35028.4,2464.2,3.09341,347.516,2318.76,20376.3,40000,163939,0.0510584,4.91556,91800,2282.4,139496,1.00E-06,220700,620700,4782.35,2099.83,1.71045,1369.18,4962.56,2055.55,3.79373,1319,220700,4927.84,2051.41,0.410511,1311.9,4954.58,2042.33,2.16359,1303.23
84347.15601,0,84347.15601,2.93E+01,2.74E+01,6.98E+02,1.46E+01,29.3,,0.084844,0.1263,0.496845,37.7143,3.22634,30759.5,24587.2,845119.7874,442.159,19550,1175.78,2.80488,2996.81,1660.57,14806.5,40000,84345.2,0.0339791,0.123211,66292.8,3852.71,146181,2.10E-06,141106,541106,4937.12,1396.8,1.58689,796.112,5063.67,1370.18,3.56284,767.54,141106,5040.39,1365.47,0.347503,760.065,5051.98,1359.16,1.98462,754.71
113562.354,27837.81486,141400.1689,1.35E+01,1.97E+01,6.03E+02,0.00E+00,10.84,,0.310409,0.0719316,0.429778,42.1423,3.69346,28375.5,17979.1,682578.6843,741.181,15806.9,932.71,2.86971,1317.47,1416.12,12696,40000,141386,0.0235144,0.0296601,75468.1,2535.89,105939,7.34E-06,198147,598147,2824.89,962.326,2.74694,531.598,2883.53,947.723,3.83925,515.376,198147,2878.9,943.325,1.08251,508.033,2877.26,940.575,2.24129,506.167
113562.354,62325.76578,175888.1198,2.52E+01,3.98E+01,6.38E+02,1.28E+01,16.27,,0.172144,0.108447,0.520382,50.6526,4.3884,44981,41533.8,1013529.002,922.003,23426.7,1429.16,3.07504,1678.79,2170.49,19135.7,40000,175879,0.0311375,0.0306088,76903.5,3486.12,130587,3.57E-06,232640,632640,4231.52,1278.23,2.57167,758.994,4346,1254.2,4.01768,732.523,232640,4339.2,1249.68,0.872593,724.843,4337.88,1245.5,2.46325,721.743
86156.1538,0,86156.1538,3.74E+01,3.71E+01,6.77E+02,3.65E+01,37.4,,0.0236013,0.105429,16.4839,36.8207,3.38713,27473.4,19429.8,1208501.911,451.767,27863.4,1773.99,2.80933,0.267456,1473.08,13189.9,40000,86177.9,0.0472212,16.1324,92581.7,2005.81,122741,1.00E-06,142939,542939,4098.44,1943.84,1.32961,1175.94,4239.07,1904.96,3.3851,1132.79,142939,4195.09,1898.5,0.29201,1124.1,4217.15,1888.85,2.08867,1114.99
101467.77,0,101467.77,1.66E+01,4.50E+01,5.59E+02,0.00E+00,16.6,,1.31327,0.0782644,0.526604,30.4481,4.15942,25636,14984.4,676870.0895,531.852,15818.7,780.912,2.93201,154.714,1291,11606.8,40000,101455,0.020492,0.232824,91380,3163.74,126396,4.25E-05,158216,558216,3083.83,839.456,2.70488,437.807,3136.99,827.675,3.19712,424.984,158216,3131.54,821.256,1.39255,416.803,3130.58,819.68,1.76818,415.544
113562.354,45023.94726,158586.3013,2.40E+01,2.51E+01,5.22E+02,2.14E+01,17.19,,0.0211847,0.103849,0.461885,43.2613,3.70197,38623.9,34411.2,977264.2276,831.358,22569.2,1397.3,2.94656,2311.37,1971.29,17456.2,40000,158588,0.0308559,0.0439047,71109.4,3605.21,136808,1.00E-06,215349,615349,4036.62,1268.39,2.19655,785.29,4162.61,1242.44,4.07212,756.831,215349,4152.53,1239.05,0.666605,750.075,4153.97,1234.24,2.32041,746.274
88500.00956,0,88500.00956,3.56E+01,1.70E+01,5.75E+02,4.16E+01,35.6,,1.00E-06,0.103199,13.7434,31.7991,3.07829,26971.4,19292.2,1199016.537,464.081,27622.9,1781.87,2.80938,1.60719,1467.77,13143.9,40000,88526.9,0.0457511,13.4423,92960.9,2150.73,131575,1.00E-06,145288,545288,3998.66,1885.15,1.26184,1177.29,4148.42,1845.6,3.43505,1133.36,145288,4104.45,1839.88,0.290619,1125.31,4127.96,1830.04,2.14607,1116
113562.354,86881.82887,200444.1829,2.10E+01,4.30E+01,5.18E+02,1.21E+01,11.9,,0.278649,0.0837453,0.506228,51.1028,4.91358,40608.9,32446.7,891705.4407,1050.74,20590.5,1277.75,3.12098,889.438,1912.96,16961.5,40000,200437,0.0231637,0.0209956,79682.2,3238.34,123760,5.77E-06,257198,657198,3268.11,951.867,2.94075,577.36,3355.86,933.872,4.17827,557.932,257198,3351.86,929.345,1.55498,550.609,3349.81,926.546,2.78747,548.753
113562.354,51826.11655,165388.4706,3.47E+01,1.92E+01,6.10E+02,4.67E+01,23.83,,1.00E-06,0.114025,7.57344,47.4687,3.98266,44132.3,41818.6,1439252.726,867.139,32969.7,2326.64,3.05101,152.646,2178.1,19199.6,40000,165413,0.0484115,7.11503,93364.9,2231.74,125937,1.00E-06,222174,622174,4405.89,1989.87,1.84748,1281.43,4569.3,1948.85,3.82139,1234.89,222174,4536.71,1944.86,0.439265,1227.87,4561.02,1936.46,2.12442,1219.92
113562.354,77953.73124,191516.0852,3.08E+01,4.20E+01,4.56E+02,5.07E+01,18.26,,0.00323784,0.0939695,6.48444,47.1922,4.46002,40894.8,36712.4,1417045.567,1004.13,32465.4,2286.33,3.0149,0.302423,2037.63,18017.2,40000,191546,0.0396156,6.03239,92402.2,2387.47,114466,1.00E-06,248307,648307,3613.89,1631.62,2.04,1090.98,3760.93,1595.64,4.01465,1050.99,248307,3739.59,1591.4,0.720302,1043.69,3758.78,1584.62,2.22021,1037.49
113562.354,47282.34568,160844.6997,3.11E+01,4.36E+01,5.55E+02,4.09E+01,21.96,,0.103363,0.133527,0.497356,45.089,4.16292,49889.6,52195.1,1429799.565,843.275,33002.2,2062.31,3.12592,984.019,2440.39,21388,40000,160861,0.0435721,0.0589078,87664.2,3430.27,143515,1.63E-06,217622,617622,5184.4,1793.9,1.89119,1138.24,5358.01,1755.2,3.94842,1095.59,217622,5335.38,1750.01,0.528174,1087.41,5341.08,1742.89,2.43305,1081.22
113562.354,3397.809669,116960.1637,1.82E+01,2.74E+01,5.85E+02,0.00E+00,17.67,,0.412763,0.0906872,0.380541,33.3396,3.21184,28884.2,20623.8,692203.5942,613.055,16099.2,876.452,2.80364,2691.11,1518.44,13582.2,40000,116945,0.0244764,0.0581667,66245.6,3431.19,133362,1.21E-05,173706,573706,3559.21,1002.45,2.47358,541.241,3633.32,987.031,3.56746,524.341,173706,3628.27,981.89,0.914794,516.471,3627.49,979.057,1.9519,514.423
