WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,MgCl2 Flow,NaOH Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Struvite Pellet Collection,Sludge added per day,Total air flow,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor,Pellet Collection Flow,Struvite Biosolids
99650.35,0,99650.35,31.9,19.4,467,6.64,3.32,,1.0883,0.0449924,7.36982,26.4391,3.86952,13208.4,8681.91,38689.632,428829,406326,22503,2.15422,2809.4,888.419,8060.34,40000,99551.4,0.00954581,7.12625,49758.3,3667.38,111931,4.16E-05,156312,556312,1766.11,391.594,4.0962,222.577,1801.4,385.789,3.77267,215.411,156312,1800.19,382.551,2.15453,210.428,1799.7,381.832,2.20579,209.698,100,150723
113562.35,77900.62,191462.97,23.7,35.1,465,5.62,2.81,,0.0138369,0.0441819,0.193668,19.0018,3.40164,19755.2,39361.8,45920.688,532878.9,495826,37052.9,2.68693,1010.52,1058.53,9566.81,40000,191361,0.0123035,0.0480484,73933.9,3354.4,112767,1.00E-06,248122,648122,1726.61,505.081,5.09131,286.86,1769.17,496.331,5.2808,276.608,248122,1767.64,493.467,3.34426,271.528,1767.28,492.139,3.72327,270.37,100,535207
113562.35,30182.12,143744.47,36.5,42,510,8.66,4.33,,0.764794,0.0670718,4.63051,23.2868,3.82241,25500.4,43749.4,58647.36,640736,604427,36309,2.79813,1202.38,1361.14,12218.2,40000,143644,0.0151371,4.41511,80415.8,3930.57,139464,2.33E-05,200405,600405,2622.2,621.69,4.06296,340.132,2678.88,611.538,3.92771,328.311,200405,2680.77,606.757,2.07384,321.525,2682.87,605.486,2.2364,320.289,100,704799
113562.35,24988.51,138550.86,24.3,41.2,603,5.76,2.88,,0.505338,0.0647668,0.298193,28.108,3.55647,25096.6,49851.3,56402.4,698811.1,660100,38711.1,2.786,289.342,1307.46,11750.5,40000,138446,0.0196152,0.0401133,87845.6,3006.29,111808,1.18E-05,195207,595207,2539.19,805.072,3.80056,444.245,2596.67,791.942,4.0149,429.104,195207,2592,786.787,1.67461,421.437,2590.67,784.607,2.41378,419.766,100,670113
113562.35,6070.88,119633.24,20.9,27.7,705,4.96,2.48,,0.200017,0.0708057,0.377228,36.7067,3.35009,24177.4,26710.2,55970.4,727522.9,685855,41667.9,2.64686,1135.26,1297.15,11660.5,40000,119528,0.0259811,0.0325028,78869.7,2465.61,96433.4,4.09E-06,176289,576289,2774.11,1064.96,3.22028,584.559,2839.97,1047.62,3.94956,564.526,176289,2833.27,1043.04,0.92431,556.845,2832.23,1039.24,2.29928,553.965,100,356151
112748.84,0,112748.84,31.4,45.5,538,7.39,3.7,,1.14679,0.0791546,1.51102,29.5454,4.18572,25842.7,52787.4,58590.24,699679.7,664839,34840.7,2.83866,623.634,1359.77,12206.3,40000,112646,0.0181091,1.22567,87745.3,3851.32,137044,3.68E-05,169407,569407,3104.7,743.758,3.58038,392.769,3167,732.082,3.49178,379.406,169407,3165.55,725.872,1.64387,371.313,3166.18,724.366,1.87816,369.937,100,806943
113562.35,46367.75,159930.11,15.7,34.4,694,3.72,1.86,,0.0563323,0.0454576,1.89231,27.9947,3.20425,20936.8,47467.8,48497.76,693453.2,646223,47230.2,2.55525,0.1096,1119.48,10103.7,40000,159824,0.0216913,1.64197,83107.4,1286.14,61708.7,1.00E-06,216585,616585,1774.56,888.731,4.31363,506.649,1820.09,874.212,4.51274,489.105,216585,1812.03,870.695,1.64112,482.489,1818.3,867.652,2.3819,479.732,100,322880
112828.56,0,112828.56,25.6,23.8,666,6.03,3.02,,0.275064,0.0788664,0.389201,36.3118,3.33629,24707.9,21566.7,58471.2,701947.6,663375,38572.6,2.63336,2087.73,1356.92,12181.5,40000,112724,0.0244578,0.0427162,70277.7,3102.7,114803,6.67E-06,169485,569485,3090.17,1002.93,3.09859,546.296,3161.8,986.575,3.79597,527.588,169485,3155.41,981.733,0.940589,519.819,3154.66,978.313,2.13378,517.201,100,304251
113562.35,53775.11,167337.47,15.3,44.5,509,3.63,1.81,,0.810142,0.0340482,0.224406,22.573,4.67791,17017.5,62615.1,41103.6,618712.4,580146,38566.4,2.48762,0.0334889,945.063,8563.25,40000,167233,0.012395,0.047134,76882.1,1960.89,73638.6,1.55E-05,223994,623994,1340.51,508.652,5.85443,284.14,1366.5,501.019,5.28877,274.514,223994,1362.65,496.719,3.69816,268.38,1361.93,495.802,3.78768,267.418,100,439620
113562.35,65306.78,178869.13,16.1,22.8,618,3.82,1.91,,8.78E-06,0.041567,0.224843,24.2907,3.13947,20485.6,34020.5,48090.24,590082.4,550533,39549.4,2.55881,333.733,1109.83,10018.8,40000,178763,0.0168081,0.023612,78036,1900.61,75100.9,1.00E-06,235524,635524,1624.01,688.906,4.84725,404.319,1666.84,677.132,5.28048,390.352,235524,1663.89,674.675,2.31262,384.631,1662.68,672.325,3.33181,382.973,100,367214
113562.35,74834.05,188396.41,30.2,19.3,464,7.16,3.58,,0.0100882,0.0524575,0.664563,18.3583,3.0874,21845.5,19137.4,53040.48,514905.8,477776,37129.8,2.61355,3071.41,1227.32,11050.1,40000,188295,0.0121113,0.514139,54949,3992.64,134972,1.00E-06,245056,645056,2041.71,497.159,4.66287,284.746,2092.01,488.414,4.9429,274.542,245056,2093.83,485.838,2.86302,269.587,2098.3,484.452,3.1229,268.251,100,274048
113562.35,83375.62,196937.97,15.8,32.5,514,3.75,1.87,,8.01E-06,0.0366255,0.177831,20.5247,3.23358,17929.9,38619.2,41246.016,547877.5,509074,38803.5,2.62577,30.1613,948.409,8592.92,40000,196834,0.0139378,0.0250791,79594.1,2168.86,80011.2,1.00E-06,253595,653595,1432.64,571.613,5.38366,330.193,1468.69,561.756,5.77542,318.526,253595,1466.16,559.335,3.31703,313.316,1465.02,557.51,4.07516,311.977,100,477817
113562.35,11040.95,124603.31,17.3,30.5,477,4.1,2.05,,0.76664,0.0396719,0.332069,25.3262,3.63303,15012.2,15602.5,40265.136,498962.9,471579,27383.9,2.29012,1661.15,925.372,8388.57,40000,124500,0.0116356,0.107453,61238.8,2710.81,91650.6,2.06E-05,181261,581261,1557.2,477.266,4.38757,273.534,1590.51,470.028,4.18505,264.613,181261,1587.48,466.359,2.40842,258.92,1586.88,465.425,2.56139,258.027,100,228109
113562.35,55082.27,168644.62,29.2,22.1,572,6.92,3.46,,0.0562283,0.0648016,0.252095,22.6507,2.87573,25311.7,20178.4,60624.96,622069.7,582686,39383.7,2.64975,2693.83,1408.53,12630.2,40000,168541,0.0180546,0.0475842,60565.4,3589.23,129622,1.48E-06,225302,625302,2526.16,740.622,3.6185,434.937,2594.53,726.76,4.16513,419.187,225302,2592.29,724.76,1.60745,414.328,2592.07,722.186,2.41268,412.275,100,305631
113562.35,6313.61,119875.97,22.1,23,621,5.24,2.62,,0.309894,0.063035,0.337705,32.6656,3.23986,21468.6,23678.2,52149.12,643971.8,608511,35460.8,2.54313,1629.76,1206.12,10864.4,40000,119772,0.0206778,0.0332562,71023.2,2781.32,102339,7.13E-06,176533,576533,2469.91,848.145,3.46493,471.284,2527.69,834.349,3.98327,455.341,176533,2522.85,829.897,1.24066,447.981,2521.4,827.11,2.30901,445.956,100,305518
113562.35,46725.98,160288.34,34.4,17.8,470,8.16,4.08,,0.291019,0.052746,3.77502,20.442,3.18875,20445.2,15702.4,52152,511479.6,478703,32776.6,2.4965,3254.57,1206.19,10865,40000,160189,0.0117021,3.59733,52806.9,3936.01,133518,8.77E-06,216950,616950,2055.06,480.467,4.45193,275.526,2103.56,472.348,4.45928,265.858,216950,2106.42,469.219,2.54313,260.546,2109.84,468.084,2.707,259.425,100,222737
113562.35,22261.84,135824.2,24.9,46.1,662,5.9,2.95,,0.600425,0.0746469,0.323272,31.0118,3.80725,28241.7,56516.1,61270.08,802637.1,759161,43476.1,2.87984,21.3977,1424.02,12764.6,40000,135719,0.0236177,0.0345426,93149.8,2934.62,112009,1.34E-05,192480,592480,2929.67,969.232,3.56597,526.361,2993.67,953.634,3.8537,508.569,192480,2987.63,947.362,1.46231,499.814,2985.88,944.709,2.36728,497.802,100,724394
109983.55,0,109983.55,31.7,17.5,491,7.28,3.64,,0.775211,0.0585181,3.60989,27.4839,3.51924,17732.8,13501,48131.04,513166.2,486670,26496.2,2.34417,3182.63,1110.79,10027.3,40000,109883,0.0126039,3.35151,52128.8,3837.45,125673,2.74E-05,166644,566644,2290.15,517.601,3.8466,290.481,2339.38,509.324,3.77751,280.681,166644,2339.86,505.276,1.89033,274.577,2340.72,504.157,2.09116,273.563,100,174358
109284.8,0,109284.8,25,37.4,477,5.7,2.85,,0.0827164,0.0550322,0.283362,28.3136,3.28038,17888.1,60183.6,46577.904,998833,935560,63273,2.34246,0.0351185,1074.06,9703.73,40000,109183,0.0306706,0.0393524,84572.9,527.03,63670.7,1.00E-06,165944,565944,2147.03,1255.79,3.81569,807.259,2206.74,1234.49,5.60783,782.876,165944,2197.77,1231.45,1.53947,776.051,2201.29,1226.82,3.1681,772.049,100,326997
113562.35,49371.51,162933.87,11.9,22.5,681,2.82,1.41,,0.00101198,0.0417555,0.2827,27.7046,3.14197,19814.5,41183.2,46404.672,654767.1,611627,43140.1,2.50973,0.136241,1069.97,9667.64,40000,162827,0.0204926,0.0420014,80870.4,1121.12,55962.8,1.00E-06,219588,619588,1632.29,839.497,4.52098,484.064,1675.39,825.56,4.90835,467.322,219588,1670.43,822.615,1.77954,460.997,1670.22,819.706,2.82559,458.696,100,279391
110016.31,0,110016.31,12.9,43.9,743,2.96,1.48,,0.658128,0.0557204,0.588425,39.8711,4.06022,20008.8,44584.4,46975.2,833428.4,789226,44202.4,2.50978,0.0333007,1083.45,9786.5,40000,109910,0.0269608,0.212296,83891.9,1155.02,57952,1.11E-05,166671,566671,2189.44,1105.86,3.49985,593.883,2236.81,1089.18,3.61368,574.226,166671,2227.27,1081.62,1.21481,564.213,2228.81,1078.43,1.92177,561.364,100,291572
81709.93,0,81709.93,21.5,46.4,457,3.67,1.83,,2.56059,0.0277164,3.79434,26.5436,5.6369,10016.9,56759.7,28427.376,407682.7,385644,22038.7,2.16964,0.0185462,649.229,5922.37,40000,81608.9,0.00689454,3.56028,71599.8,2437.17,79189.4,0.000106191,138370,538370,1098.88,281.66,5.57317,145.961,1113.51,279.013,4.30282,141.47,138370,1109.59,276.245,2.76574,137.138,1108.66,275.782,2.64155,136.496,100,498746
79915.57,0,79915.57,29.3,19.2,733,4.89,2.44,,0.280478,0.0591954,0.436866,39.3317,3.33709,16268.8,15608.3,43623.024,467166,442364,24802,2.3056,1999.75,1004.34,9088.13,40000,79812.9,0.0165239,0.0591583,60373.2,2937.44,97229.3,9.00E-06,136574,536574,2322.18,678.44,2.85959,381.686,2372.81,667.146,3.73045,369.48,136574,2368.44,663.474,0.909909,362.989,2367.82,660.955,1.90654,361.279,100,196403
113562.35,82366.62,195928.97,20,44.4,460,4.74,2.37,,0.240268,0.038472,0.185011,19.043,4.44231,18906.2,77372,42949.392,583116.9,542942,40174.9,2.71154,0.0834332,988.473,8947.79,40000,195826,0.0117986,0.045762,81530.5,2781.38,97549.8,4.60E-06,252587,652587,1509.47,484.618,5.53456,270.741,1542.16,476.669,5.34348,261.346,252587,1539.46,472.933,3.93294,256.016,1538.88,471.944,4.08253,255.034,100,631606
113562.35,14416.37,127978.73,37.3,24.8,476,8.84,4.42,,0.616614,0.0250057,22.8947,24.5579,3.38983,10087.8,30122,34046.88,513133.5,483235,29898.5,1.78648,0.174076,779.885,7093.1,40000,127884,0.0151919,22.681,62740.5,2091.84,47855.2,1.14E-05,184645,584645,979.827,619.161,4.27209,303.057,1002.57,612.146,4.15217,293.796,184645,999.804,608.603,2.29245,287.759,1000.23,607.675,2.44974,286.629,100,240113
113562.35,21860.16,135422.52,38.1,44.4,728,9.03,4.52,,0.443645,0.115951,0.425413,33.3487,3.66583,38877.5,28948.4,83553.6,911022.8,860540,50482.8,2.9584,2267.86,1965.49,17407,40000,135316,0.0288903,0.0976224,75057.3,4052.9,146052,1.23E-05,192077,592077,4541.26,1185.69,3.08156,638,4643.49,1165.55,3.65721,615.378,192077,4635.92,1159.16,1.03312,606.394,4638.02,1155.61,1.99482,603.411,100,517613
109838.32,0,109838.32,31.3,19.8,484,7.18,3.59,,0.832142,0.0560749,3.82174,27.1855,3.59192,17085.3,13376,46843.632,503930.5,477864,26066.5,2.31622,3095.55,1080.34,9759.09,40000,109738,0.0120835,3.56738,52121.7,3801.36,122854,2.95E-05,166499,566499,2195.27,496.169,3.93533,279.119,2242.23,488.314,3.79658,269.729,166499,2242.48,484.367,1.96775,263.785,2242.99,483.34,2.12866,262.827,100,170927
113562.35,73012.44,186574.79,33.2,28.5,590,7.87,3.94,,7.02E-06,0.0699517,0.320983,21.5818,3.01465,29688,18332.3,68444.64,622598.1,580631,41967.1,2.74541,3140.61,1596.93,14259.3,40000,186471,0.0173331,0.127826,59072.1,3855.53,138804,1.00E-06,243232,643232,2725.95,710.846,4.12779,408.568,2796.94,698.123,4.67463,393.911,243232,2795.08,695.53,1.89056,388.257,2798.07,693.323,2.58123,386.424,100,281598
113562.35,37656.12,151218.47,30.8,18.6,621,7.3,3.65,,0.135193,0.0761318,0.314108,26.521,2.99598,28016.9,18940.8,65363.52,663563.8,623505,40058.8,2.70468,2865.54,1522.51,13617.4,40000,151114,0.0202295,0.0665398,62726.2,3650.43,132435,3.46E-06,207875,607875,2974.16,829.652,3.64288,465.549,3048.48,815.325,4.17705,449.029,207875,3044.59,811.818,1.37938,442.512,3045.27,809.179,2.27505,440.424,100,285167
113562.35,64880.07,178442.42,12.4,39.1,699,2.94,1.47,,0.0911331,0.0431258,0.256187,26.702,3.53952,21467.1,43646.3,49102.56,732121.2,684328,47793.2,2.56661,0.0461411,1133.8,10229.7,40000,178335,0.0208069,0.0303857,81092.3,1127.67,57125.3,1.30E-06,235096,635096,1688.49,852.957,4.86281,489.121,1730.86,838.838,5.01026,472.129,235096,1726.12,835.035,2.16323,465.23,1725.03,832.274,3.17453,463.085,100,289120
113562.35,86198.44,199760.79,37.3,44.4,468,8.84,4.42,,0.17295,0.0500249,4.74054,17.8451,4.24086,25325.6,55182.5,56490.72,570416.3,529860,40556.3,2.86682,428.044,1309.57,11768.9,40000,199661,0.0115269,4.59756,85343.6,3745.03,133128,4.75E-06,256422,656422,1950,473.545,4.87753,269.582,1994.57,465.452,4.77545,260.233,256422,1997.75,462.029,3.25023,255.134,2001,461.077,3.2446,254.045,100,824435
113562.35,12006.49,125568.84,37,21.6,647,8.77,4.39,,0.228578,0.103631,0.606412,31.9016,3.12489,31884.5,15280.4,74011.68,733580.1,690677,42903.1,2.75384,3680.54,1732.02,15419.1,40000,125465,0.0243383,0.29254,58042.3,4181.24,149730,6.94E-06,182226,582226,4051.16,998.631,3.04405,542.548,4144.53,981.506,3.74401,523.128,182226,4136.72,976.987,0.954566,515.728,4145.23,973.533,1.87111,512.81,100,249019
113562.35,75784.46,189346.81,21.9,43.5,499,5.19,2.6,,0.257891,0.0426882,0.204052,19.9367,4.09783,21729.7,74037.5,49246.08,584372.4,545429,38943.4,2.74169,0.169463,1137.21,10259.6,40000,189243,0.0125001,0.0473198,83955.7,2842.78,103873,5.68E-06,246004,646004,1671.77,513.253,5.09572,292.689,1710.52,504.73,4.96408,282.639,246004,1708.13,501.096,3.32671,277.157,1707.53,500.004,3.55181,276.139,100,680211
113562.35,72247.12,185809.48,14.3,43.3,635,3.39,1.7,,0.206801,0.0372441,1.08701,24.0381,3.88288,19540.8,51993.3,45849.456,710263.5,661603,48660.5,2.50051,0.0305712,1056.85,9551.97,40000,185705,0.0171968,0.889746,77486.6,1241.24,57201.6,3.01E-06,242466,642466,1455.54,705.705,5.57471,403.729,1490.74,694.162,5.24946,389.517,242466,1486.8,689.8,3.02802,382.674,1489.76,687.872,3.30309,380.706,100,298802
113562.35,79347.02,192909.37,20.7,32.7,631,4.91,2.45,,5.10E-06,0.0361095,4.25536,22.8511,3.19149,19480.3,50367.9,45907.344,603311.4,558413,44898.4,2.51095,0.149987,1058.22,9564.03,40000,192806,0.0170343,4.0664,79668.9,1361.18,60634.7,1.00E-06,249567,649567,1406.85,697.694,5.0531,409.628,1444.33,686.101,5.25678,395.538,249567,1439.36,683.645,2.48701,390.007,1444.38,681.371,3.04887,387.93,100,320026
104020.04,0,104020.04,14.2,18.4,722,3.08,1.54,,0.229011,0.0475302,2.19045,38.7161,3.41895,17232.1,37669.3,42328.704,644626.9,606025,38601.9,2.40085,0.198678,973.866,8818.48,40000,103915,0.0234167,1.82528,81467.7,1155.1,55306,4.14E-06,160676,560676,1860.17,959.96,3.2934,530.271,1905.37,944.899,3.75793,512.609,160676,1894.98,940.211,0.969339,505.073,1901.21,936.668,1.85056,501.988,100,273172
113562.35,78949.59,192511.95,17.9,35.9,687,4.24,2.12,,4.76E-06,0.0502759,0.234825,24.698,3.3551,25357.3,46845.8,55788.96,683356.1,637561,45795.1,2.74623,0.977482,1292.81,11622.7,40000,192405,0.0203381,0.0263894,86356,1946.07,81932.4,1.00E-06,249166,649166,1964.9,833.19,4.60641,483.23,2015.84,818.978,5.14756,466.523,249166,2012.12,816.296,1.99078,460.433,2011.04,813.525,3.15754,458.441,100,486490
113562.35,73770.62,187332.97,15.9,24.9,526,3.77,1.89,,9.92E-06,0.0310056,2.91964,20.7056,3.07988,15640.3,41780.5,37436.88,546953.5,506243,40710.5,2.46394,0.118563,859.08,7799.35,40000,187230,0.0143596,2.75745,75729.7,1381.71,58601.1,1.00E-06,243991,643991,1209.41,588.474,5.22109,340.862,1240.12,578.753,5.40862,329.01,243991,1236.51,576.208,3.00391,323.726,1240.22,574.382,3.39885,321.983,100,311627
113562.35,13800.51,127362.86,20.6,19.8,713,4.88,2.44,,0.154827,0.0691168,0.360548,35.0866,3.28446,24697.3,27612.5,56628.48,730196.9,687407,42789.9,2.66697,1018.85,1312.87,11797.6,40000,127257,0.0258165,0.0330914,79986.5,2396.47,94830.5,3.05E-06,184018,584018,2706.59,1058.06,3.33467,584.514,2772.08,1040.69,4.04712,564.359,184018,2765.5,1036.42,0.969207,556.923,2764.67,1032.66,2.33796,554.05,100,367717
113562.35,3010.91,116573.26,30.1,42.3,579,7.14,3.57,,0.774649,0.0828149,0.416076,30.9879,3.78117,26966.6,42098.5,61226.88,719637.7,683391,36246.7,2.81367,1188.38,1422.99,12755.6,40000,116470,0.0204,0.117635,81936.3,3737.79,134256,2.29E-05,173231,573231,3247.55,837.627,3.39543,448.278,3316.64,824.158,3.59471,432.995,173231,3312.99,818.014,1.45192,424.633,3312.59,816,1.97613,422.973,100,660430
76716.54,0,76716.54,13.4,38.5,651,2.15,1.07,,0.742425,0.0298102,0.390719,35.4981,3.666,11554.4,34565.8,32044.656,408007.6,387723,20284.6,2.14576,0.0424313,733.243,6675.97,40000,76612.4,0.0121204,0.0612193,69636.4,1340.43,55537.2,2.19E-05,133373,533373,1178.1,497.399,3.0988,288.256,1197.46,490.007,3.75205,280.322,133373,1193.43,486.145,1.57217,274.214,1192.41,484.815,2.10123,273.37,100,302291
113562.35,38391.77,151954.13,25.6,31.5,606,6.07,3.04,,0.144564,0.0623533,0.277477,26.1648,3.0288,24225,22163,57417.12,626385.6,588403,37982.6,2.62853,2121.56,1331.71,11961.9,40000,151850,0.0185769,0.040179,66964,3148.74,115096,3.34E-06,208611,608611,2437.08,761.826,3.89914,432.124,2498.36,748.874,4.34353,417.048,208611,2494.88,745.498,1.59484,410.678,2494.13,743.078,2.50406,408.853,100,305376
113562.35,74467.42,188029.78,31.6,38.9,566,7.49,3.75,,0.0922085,0.065701,0.284509,20.9488,3.40161,29419.7,33836.6,65788.32,642583.5,600127,42456.5,2.83614,1831.98,1532.76,13705.9,40000,187926,0.0162183,0.100941,72606.3,3757,135204,2.35E-06,244687,644687,2562.51,665.751,4.31521,379.538,2626.87,653.945,4.60366,366.011,244687,2626.67,650.565,2.24067,360.051,2628.04,648.73,2.74783,358.473,100,534117
96795.87,0,96795.87,21.4,18.7,740,4.33,2.16,,0.223782,0.0619616,0.410847,40.0877,3.42774,19397.5,25997.2,47613.216,612229.1,578071,34158.1,2.48086,1018.89,1098.54,9919.42,40000,96691.4,0.0227403,0.0318362,74871.6,2293.66,86140,5.08E-06,153452,553452,2430.13,932.609,3.02002,512.776,2485.77,917.479,3.86534,495.692,153452,2479.73,913.153,0.844721,488.351,2478.47,909.61,2.19004,485.781,100,305309
113562.35,12987.07,126549.43,13.1,34,510,3.11,1.55,,0.774443,0.0270472,3.79588,26.2584,3.7314,12905.2,38665,34329.6,539376,509287,30089,2.20383,0.0462569,786.478,7152,40000,126447,0.0132779,3.56457,72313.8,1037.95,48524.2,1.54E-05,183208,583208,1061.46,544.196,4.46595,309.524,1084.89,536.441,4.13054,299.741,183208,1081.73,532.186,2.29276,293.392,1081.89,531.115,2.40588,292.295,100,235705
113562.35,7081.74,120644.09,35.9,28.7,488,8.51,4.26,,0.644005,0.0624706,5.986,25.9309,3.35231,19743.1,13897.8,52000.8,541979,512989,28990,2.43268,3438.95,1202.59,10833.5,40000,120545,0.0135726,5.74265,52646.2,3990.8,135552,2.18E-05,177306,577306,2441.73,557.333,3.82133,311.124,2495.32,548.28,3.84093,300.482,177306,2496.79,544.176,1.86344,294.204,2498.82,542.903,2.11102,293.06,100,196849
86952.56,0,86952.56,37.6,41.8,459,6.83,3.41,,1.64267,0.0358422,12.4781,26.1125,4.56557,11464,87080.5,32637.984,389263.5,368227,21036.5,2.22758,0.0581203,747.053,6799.58,40000,86855.3,0.00782731,12.2407,77270.8,3331.51,97029.7,6.89E-05,143616,543616,1413.79,320.563,4.48185,177.164,1437.72,316.478,3.78926,171.705,143616,1434.63,313.634,2.30149,167.33,1433.69,313.092,2.26047,166.702,100,633960
113562.35,15772.06,129334.42,36.3,22.8,625,8.61,4.3,,0.23828,0.0970635,0.623644,30.1257,3.07317,30634,15400.6,71663.52,704900.9,663403,41497.9,2.73329,3662.1,1674.95,14929.9,40000,129231,0.0226068,0.329224,57413.6,4157.67,148818,7.24E-06,185992,585992,3792.35,927.679,3.17016,507.04,3880.11,911.761,3.80224,488.952,185992,3874.48,907.417,1.06424,481.743,3882.54,904.272,1.90278,479.093,100,247012
113562.35,57807.38,171369.73,20,21.2,721,4.74,2.37,,4.25E-06,0.0474328,4.01451,27.3062,3.13164,22474.8,44608.1,51180.96,699560,650148,49412,2.60728,0.245026,1183.11,10662.7,40000,171265,0.0226472,3.7715,84986.5,1355.78,64807.2,1.00E-06,228026,628026,1850.23,927.341,4.33294,532.179,1898.93,912.061,4.65362,513.688,228026,1889.87,909.134,1.58743,507.45,1897.31,905.887,2.42508,504.541,100,344290
113562.35,2833.48,116395.83,15,45.6,561,3.56,1.78,,1.47455,0.0431666,0.347993,30.7149,4.74431,16799.7,60864.7,41841.216,696698.8,661378,35320.8,2.4159,0.030269,962.401,8716.92,40000,116292,0.0166747,0.0686339,79641.2,1846.65,71391.7,3.08E-05,173053,573053,1705.14,684.209,4.47851,368.258,1733.84,674.464,4.03789,356.32,173053,1727.77,668.291,2.19988,348.137,1726.66,666.988,2.38243,346.891,100,415166
113562.35,69019.1,182581.45,29.4,25.8,580,6.97,3.49,,9.68E-06,0.0620523,0.253398,21.8914,3.01516,26702.9,20212.2,62304.48,598786.8,559209,39577.8,2.69278,2677.39,1448.86,12980.1,40000,182477,0.0165131,0.0614889,61747.9,3542.79,127939,1.00E-06,239238,639238,2420.06,677.163,4.25686,390.694,2483.63,665.194,4.7482,376.835,239238,2481.67,662.589,2.02168,371.219,2482.09,660.524,2.74547,369.578,100,293486
113562.35,38053.87,151616.22,28.3,34.8,676,6.71,3.36,,0.139263,0.07722,0.31312,28.6106,3.16297,29383.9,26518.4,66088.32,726696.3,682963,43733.3,2.78014,1884.73,1540,13768.4,40000,151511,0.0230744,0.0467127,73654.4,3272.94,121905,3.17E-06,208272,608272,3019.31,946.051,3.5921,528.016,3094.23,929.927,4.16236,509.402,208272,3088.96,926.048,1.25523,502.452,3088.8,922.976,2.33702,500.06,100,405551
113562.35,1603.38,115165.74,27.2,20.2,609,6.45,3.22,,0.349143,0.0757057,0.365948,32.9907,3.2476,23691.9,19252.2,57455.52,654942,619856,35086,2.59174,2560.87,1332.63,11969.9,40000,115062,0.0210967,0.0515661,64464.2,3401.85,122614,9.35E-06,171823,571823,2965.45,865.516,3.26036,474.792,3033.85,851.326,3.80623,458.559,171823,3029.01,846.603,1.14807,451.044,3028.23,843.868,2.10367,448.971,100,270663
113562.35,80808.62,194370.98,15.2,24.9,675,3.6,1.8,,3.33E-06,0.0404067,1.29668,24.026,3.22356,21460.3,44317.8,49036.32,643025.3,595411,47614.3,2.58601,0.207744,1132.23,10215.9,40000,194265,0.0189091,1.09597,81192.6,1312.75,61947.8,1.00E-06,251026,651026,1574.68,774.319,5.15789,452.209,1617.04,761.353,5.34725,436.337,251026,1610.72,758.966,2.38935,430.685,1616.27,756.365,3.06755,428.334,100,328625
113562.35,88272.39,201834.74,19.7,28.8,638,4.67,2.34,,3.57E-06,0.0472726,0.215181,22.3928,3.22274,24118.2,30963.3,54874.56,610321.7,568218,42103.7,2.66972,792.813,1271,11432.2,40000,201729,0.0174943,0.0293738,76281.5,2296.79,89157.9,1.00E-06,258490,658490,1844.79,716.667,4.62229,423.448,1894.55,704.259,5.22467,408.918,258490,1891.75,702.094,2.17431,403.395,1890.91,699.773,3.16733,401.731,100,380235
113562.35,74210.66,187773.01,21.2,45.4,522,5.03,2.51,,0.389948,0.043081,0.20941,20.6752,4.25185,22137.8,73414.6,50218.08,620599.6,580274,40325.6,2.72417,0.101175,1160.25,10462.1,40000,187668,0.0132662,0.0447023,83591,2665,99486.1,8.38E-06,244429,644429,1688.81,544.609,5.12813,308.736,1726.95,535.771,4.91074,298.24,244429,1723.96,531.766,3.26485,292.38,1723.24,530.65,3.49193,291.345,100,644626
