WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Acetate Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,1063.107028,114625.5,3.87E+01,3.27E+01,5.60E+02,3.10E+01,0.00E+00,,0.477488,0.106742,15.2313,30.8598,3.16404,31111.1,25502.07933,706485.1122,600.807,16396.5,929.393,2.78452,3668.62,1691.77,15074.2,40000,114609,0.0237051,14.9243,59197.4,4316.34,156747,1.67E-05,171370,571370,4185.11,971.919,2.45678,520.863,4266.59,956.488,3.46375,504.078,171370,4260.38,951.101,0.932786,496.119,4269.67,948.204,1.71138,493.801
113562.354,27809.18898,141371.5,2.28E+01,2.66E+01,6.80E+02,1.83E+01,0.00E+00,,0.196049,0.107518,0.51174,44.877,3.71024,37849,31956.32578,801009.6607,741.006,18522.2,1121.82,2.9366,2731.96,1898.14,16835.6,40000,141353,0.0288803,0.0721141,66304.2,3569.4,134133,5.31E-06,198114,598114,4213.71,1182.56,2.52598,647.809,4307.06,1163.34,3.72906,626.403,198114,4299.1,1158.85,0.775169,618.891,4300.71,1155.21,1.98379,616.04
113562.354,78831.11341,192393.5,1.78E+01,2.00E+01,6.04E+02,1.42E+01,0.00E+00,,0.0682092,0.0763746,0.53568,51.9198,4.34887,36396.7,26952.48729,687842.4917,1008.48,15803.9,1064.8,3.00476,1902.86,1740.15,15488.6,40000,192376,0.0213965,0.038579,66658.3,2935.93,115000,1.67E-06,249137,649137,2992.28,875.587,3.17181,499.186,3058.84,861.332,4.24578,483.254,249137,3055.71,858.309,1.37797,477.084,3054.98,855.861,2.38772,475.335
113562.354,84856.78072,198419.1,2.75E+01,4.51E+01,4.67E+02,2.20E+01,0.00E+00,,0.876406,0.0692697,5.39736,48.7653,6.105,35068.4,24134.88867,696494.8062,1040.08,16007.7,1073.19,3.11414,977.58,1644.94,14672.2,40000,198403,0.0149119,4.9307,75067.4,3486.18,129813,2.71E-05,255164,655164,2714.86,611.208,3.72628,337.922,2765.85,601.777,3.7996,327.324,255164,2769.26,597.406,2.31493,321.322,2770.79,596.477,2.3684,320.348
113562.354,46924.1783,160486.5,1.57E+01,2.55E+01,6.16E+02,1.25E+01,0.00E+00,,0.210151,0.0766029,0.481192,46.9307,3.95841,32237.9,22239.33923,700832.9925,841.228,16180.3,1006.98,2.93489,1625.74,1577.84,14094.8,40000,160471,0.0234078,0.0326137,71886,2760.4,111297,5.02E-06,217232,617232,3004.77,957.926,2.88168,535.126,3069.55,942.912,3.96352,518.358,217232,3065.41,939.056,1.13469,511.453,3064.12,936.311,2.27343,509.537
112707.1055,0,112707.1,2.96E+01,1.87E+01,5.05E+02,2.37E+01,0.00E+00,,0.579581,0.0887462,9.70257,27.7066,3.10636,26508.7,19349.62537,621039.7648,590.762,14446.9,783.525,2.71349,3679.93,1469.99,13163.1,40000,112692,0.0196896,9.43128,56722,4064.6,152339,2.08E-05,169453,569453,3477.19,807.127,2.60256,435.681,3545.3,794.641,3.44806,422.097,169453,3544.74,789.684,1.13984,414.738,3549.85,787.585,1.73938,413.112
113562.354,8220.015364,121782.4,1.67E+01,3.64E+01,5.48E+02,1.34E+01,0.00E+00,,0.710026,0.0818683,0.39587,33.373,3.6461,28139.4,18609.85818,692282.0477,638.338,16133.6,843.976,2.8734,1651.32,1441.15,12913.2,40000,121768,0.0219411,0.0750157,75854.6,3291.69,129383,2.09E-05,178529,578529,3216.91,898.781,2.69852,483.628,3280.33,885.387,3.47577,468.912,178529,3275.79,879.697,1.2632,460.9,3274.73,877.645,1.95447,459.39
113562.354,1184.06974,114746.4,1.48E+01,2.55E+01,4.75E+02,1.18E+01,0.00E+00,,0.766198,0.0674826,0.405028,26.9612,3.33714,22586.5,13754.31958,573720.8727,601.465,13372.2,697.773,2.68897,2728.57,1236.11,11127.1,40000,114734,0.017224,0.149321,62431.2,3279.38,132461,2.49E-05,171495,571495,2650.98,705.46,2.8198,383.898,2702.78,695.131,3.4474,372.478,171495,2699.83,690.441,1.44637,365.634,2699.31,688.959,1.90398,364.513
113562.354,40264.55398,153826.9,2.78E+01,1.75E+01,5.65E+02,2.22E+01,0.00E+00,,0.267087,0.100194,2.4999,43.1251,3.76859,36747,31484.3899,702661.8077,806.301,16175.2,1056.93,2.90824,3596.47,1883.77,16713.5,40000,153808,0.0218742,2.0751,55292,4089.77,149561,8.70E-06,210569,610569,3917.34,896.682,2.7887,497.121,3999.92,881.775,3.76764,480.673,210569,3997.01,877.72,1.13032,473.796,4007.74,874.967,1.86712,471.519
113562.354,50452.9345,164015.3,3.21E+01,4.50E+01,5.09E+02,2.57E+01,0.00E+00,,1.08352,0.0832205,8.04904,43.5292,5.24959,34778.6,25628.52123,750383.4877,859.721,17378,1024.46,3.04258,1422.05,1696.04,15110.8,40000,163998,0.0182463,7.62623,76132.4,3817.23,140240,3.44E-05,220759,620759,3262.12,748.139,3.31532,405.876,3324.68,736.558,3.51883,392.974,220759,3327.16,731.127,1.83124,385.742,3328.82,729.853,2.01377,384.547
113562.354,33210.94695,146773.3,1.29E+01,3.18E+01,6.80E+02,1.03E+01,0.00E+00,,0.202892,0.076155,0.468016,46.5807,3.84199,30928.4,20147.36355,750241.9941,769.344,17336.6,1062.39,2.92651,762.99,1500.5,13427.1,40000,146758,0.0275093,0.0257716,81964.3,2208.29,95484.6,4.26E-06,203519,603519,2989.95,1125.31,2.68404,622.03,3053.28,1108.1,3.93187,602.757,203519,3047.92,1103.83,0.888682,595.297,3046.2,1100.37,2.33785,592.911
113562.354,62305.90072,175868.3,3.39E+01,4.15E+01,5.23E+02,2.71E+01,0.00E+00,,0.658694,0.0859405,7.65928,46.396,4.88492,36889.9,29015.46131,734617.7547,921.851,16952.7,1063.12,3.0267,2090.97,1806.86,16058.5,40000,175850,0.018571,7.20829,68538.4,3902.06,142150,2.08E-05,232611,632611,3363.29,761.617,3.2751,420.693,3430.07,749.372,3.71288,407.127,232611,3433.38,744.416,1.78656,400.075,3437.62,742.839,2.08697,398.654
113562.354,46466.7911,160029.1,1.75E+01,2.65E+01,4.72E+02,1.40E+01,0.00E+00,,0.440507,0.0689818,0.545535,41.5473,4.0621,28670.8,19171.86189,583668.2413,838.837,13483.8,830.123,2.86195,2891.19,1463.11,13103.5,40000,160015,0.0159554,0.147546,56845.1,3439.38,133539,1.39E-05,216776,616776,2702.34,653.572,3.16487,365.452,2758.07,643.35,3.79193,354.054,216776,2758.66,639.62,1.73521,348.008,2759.27,638.215,2.14938,346.866
113562.354,18044.92443,131607.3,1.40E+01,3.61E+01,6.98E+02,1.12E+01,0.00E+00,,0.357778,0.0846261,0.440859,43.6892,3.80725,31469.2,20955.41117,807878.8294,689.838,18733.1,1079.38,2.94531,571.13,1530.81,13689.1,40000,131592,0.0299195,0.0256029,86950.5,2401.8,101382,7.84E-06,188353,588353,3325.5,1224.42,2.52748,664.047,3393.6,1206.01,3.74246,643.588,188353,3387.2,1200.44,0.848937,635.079,3385.04,1196.78,2.32622,632.528
113562.354,87038.39798,200600.8,2.30E+01,2.52E+01,5.49E+02,1.84E+01,0.00E+00,,0.0671917,0.0831668,0.641546,51.2611,4.41415,39090.3,32125.31587,661269.4188,1051.5,15147,1070.02,3.00161,2983.41,1903.26,16879.1,40000,200582,0.0188437,0.1459,55891.6,3638.21,135120,1.97E-06,257343,657343,3252,771.865,3.24425,442.104,3324.28,758.759,4.22519,427.586,257343,3323.65,755.846,1.57774,421.74,3326.67,753.746,2.25878,420.049
113562.354,77266.86871,190829.2,3.78E+01,2.65E+01,4.82E+02,3.03E+01,0.00E+00,,0.195029,0.074904,10.2574,47.8552,4.3691,33692.9,25885.07302,602792.3886,1000.29,13784.8,998.125,2.91015,3302.98,1704.67,15184.8,40000,190812,0.0159058,9.79597,52743.2,3885.04,141822,6.25E-06,247573,647573,2926.63,651.897,3.30292,370.813,2987.27,641.092,4.06563,358.847,247573,2989.18,637.939,1.83024,353.177,2996.16,636.233,2.23778,351.687
113562.354,4434.5667,117996.9,2.33E+01,4.48E+01,6.41E+02,1.86E+01,0.00E+00,,0.839817,0.11599,0.451393,36.3301,3.95492,36741.3,29668.38641,877903.0846,618.474,20490.5,1039.26,3.00215,1760.65,1827.49,16234.5,40000,117979,0.0287384,0.0926634,79083.7,3830.77,141962,2.59E-05,174740,574740,4556.37,1178.02,2.49495,620.46,4645.81,1159.96,3.34194,600.827,174740,4640.35,1152.31,1.05586,590.962,4639.6,1149.54,1.87929,588.816
113562.354,92476.53098,206038.9,3.09E+01,3.20E+01,7.51E+02,2.47E+01,0.00E+00,,4.34E-06,0.115051,0.710376,57.3985,4.55897,52824.5,55659.46784,878802.6089,1079.98,20149.5,1402.32,3.08597,2961.12,2522.34,22066.6,40000,206014,0.0286029,0.146761,61492,3779.4,137075,1.00E-06,262775,662775,4499.5,1171.04,3.06045,672.123,4606.92,1150.55,4.28849,648.954,262775,4596,1147.72,0.985484,642.611,4602.03,1144.12,2.1476,639.679
113562.354,45043.7545,158606.1,1.77E+01,1.94E+01,5.76E+02,1.41E+01,0.00E+00,,0.261781,0.0793021,0.475975,45.0018,3.9074,32250.8,23073.10182,675359.6553,831.369,15607.1,955.47,2.91316,2288.66,1607.68,14351.8,40000,158590,0.0215421,0.0435628,65486.4,3174.16,123753,6.99E-06,215351,615351,3109.14,881.988,2.90577,492.128,3176.4,867.992,3.88762,476.57,215351,3172.99,864.086,1.2402,469.784,3172.09,861.684,2.18512,468.061
113562.354,79417.76768,192980.1,2.57E+01,3.98E+01,4.51E+02,2.05E+01,0.00E+00,,0.662146,0.066612,4.87949,47.4788,5.48131,32834.1,22100.93531,638237.2747,1011.57,14662.7,989.478,3.04727,1540.87,1572.83,14051.7,40000,192964,0.0142801,4.42615,68785.1,3497.41,131196,2.10E-05,249725,649725,2608.84,585.21,3.62996,325.911,2658.9,576.135,3.84604,315.694,249725,2662.47,572.168,2.28931,309.971,2664.48,571.203,2.38163,308.988
113562.354,51569.88243,165132.2,1.31E+01,3.13E+01,4.89E+02,1.05E+01,0.00E+00,,0.407204,0.0581111,0.458706,43.5739,4.19541,26689,15740.56762,580754.696,865.596,13405,837.471,2.88232,1680.27,1323.66,11891.7,40000,165119,0.0162696,0.0473399,65997.7,2691.31,110847,1.09E-05,221880,621880,2282.11,665.963,3.24541,374.657,2328.03,655.91,3.91318,363.386,221880,2325.3,652.25,1.83726,357.357,2324.44,650.785,2.37476,356.27
84090.31774,0,84090.3,2.12E+01,1.58E+01,6.27E+02,1.70E+01,0.00E+00,,0.379515,0.0832954,0.528833,33.7399,3.08724,22610.1,14011.80825,511655.491,440.757,11901.5,646.377,2.681,3184.09,1247.79,11229.3,40000,84077.8,0.0193125,0.198526,58154.6,3495.95,139063,1.47E-05,140839,540839,3270.74,791.524,2.23381,423.596,3333.63,779.253,3.46946,410.843,140839,3329.63,774.994,0.788745,403.95,3331.82,772.498,1.69201,402.221
86878.4357,0,86878.4,2.92E+01,4.24E+01,5.85E+02,2.33E+01,0.00E+00,,0.881594,0.0853061,8.03725,31.6088,3.61819,24286.7,14795.4185,570742.9825,455.372,13328.5,668.443,2.8394,1426.11,1282.71,11534.5,40000,86865.6,0.0185704,7.72697,78860.7,3725.34,143238,3.58E-05,143627,543627,3353.03,761.356,2.45911,398.317,3412.27,750.093,3.24126,386.49,143627,3410.71,744.589,1.1482,378.988,3412.24,742.816,1.67048,377.695
87562.96117,0,87563,1.18E+01,2.05E+01,7.17E+02,9.43E+00,0.00E+00,,0.306066,0.0653692,0.396859,38.8024,3.29495,20820.2,10807.3293,571634.6777,458.97,13272.4,746.411,2.69707,690.9,1093.96,9879.09,40000,87552,0.0241973,0.0297104,80126,1973.86,91381.2,7.92E-06,144313,544313,2573.56,990.351,2.17089,531.003,2622.27,975.862,3.68071,515.653,144313,2616.57,971.27,0.655124,508.12,2614.77,967.891,2.08985,505.925
106893.2173,0,106893.2,3.53E+01,1.62E+01,5.91E+02,2.83E+01,0.00E+00,,0.388391,0.109727,10.9233,31.9344,3.08162,30636,24831.30568,680064.2162,560.274,15761.9,916.045,2.77214,3862.36,1668.95,14878.4,40000,106877,0.0241433,10.6045,56571.1,4264.12,156075,1.40E-05,163638,563638,4300.59,989.869,2.33258,528.61,4384.97,974.035,3.4693,511.505,163638,4377.47,968.962,0.80327,503.768,4389.09,965.73,1.68262,501.196
113562.354,40279.76112,153842.1,3.88E+01,4.62E+01,4.85E+02,3.10E+01,0.00E+00,,1.53093,0.0768488,14.9221,40.2837,5.61309,31278.4,21388.05123,733824.0448,806.398,17016.1,980.255,3.01068,869,1546.81,13827.2,40000,153827,0.0172063,14.5318,82744.2,3804.27,139336,4.92E-05,210588,610588,3017.4,705.121,3.37867,377.33,3073.12,694.655,3.38788,365.553,210588,3073.7,689.316,1.8417,358.596,3073.95,688.254,1.94964,357.563
97829.83606,0,97829.8,3.18E+01,3.42E+01,7.33E+02,2.55E+01,0.00E+00,,0.277613,0.138203,1.60438,39.0481,3.3553,36272.9,32136.5752,771256.0395,512.749,17825.5,1088.84,2.87083,3702.58,1903.6,16882,40000,97810.8,0.0306607,1.20921,59069.8,4279.5,155180,9.95E-06,154572,554572,5419.33,1257.02,2.05661,659.812,5527.59,1236.52,3.42523,637.665,154572,5510.31,1231.1,0.546992,629.56,5528.11,1226.43,1.6851,625.658
113562.354,21976.88003,135539.2,3.58E+01,3.44E+01,7.39E+02,2.86E+01,0.00E+00,,0.186639,0.152586,1.0216,45.6871,3.75002,48986.3,53050.94329,935889.3724,710.402,21567.8,1384.02,3.0098,3922.07,2460.87,21557.8,40000,135515,0.0339566,0.559631,58524.1,4352.14,160507,6.04E-06,192276,592276,5978.62,1392.08,2.32709,755.135,6106.27,1368.25,3.59046,728.694,192276,6086.54,1363.15,0.625448,720.692,6103.45,1358.26,1.80291,716.475
113562.354,66002.88437,179565.2,1.45E+01,4.59E+01,6.11E+02,1.16E+01,0.00E+00,,0.724502,0.0719345,0.5122,50.3999,5.2213,34819.9,22906.14623,813288.208,941.243,18813.5,1131.64,3.10158,1.63,1601.75,14300.7,40000,179549,0.0220911,0.033708,86364.7,2469.08,101458,1.65E-05,236310,636310,2830.54,904.832,3.33747,499.378,2883.92,891.278,3.81727,484.197,236310,2878.81,885.526,1.83311,476.251,2877.38,883.643,2.49301,474.854
113562.354,83211.61129,196774,2.06E+01,4.48E+01,6.41E+02,1.65E+01,0.00E+00,,0.42033,0.0865537,0.550833,53.7496,5.13623,42062.8,33386.232,840456.6143,1031.44,19386.7,1224.72,3.14,1005.74,1941.06,17200,40000,196755,0.0231555,0.0352969,78195.3,3117.14,119040,1.04E-05,253516,653516,3395.52,948.871,3.32014,531.727,3467.28,933.575,3.97543,514.728,253516,3463.5,928.481,1.68022,507.141,3462.15,926.221,2.51009,505.468
80692.24929,0,80692.2,1.64E+01,3.82E+01,5.15E+02,1.32E+01,0.00E+00,,1.10654,0.0544803,1.41524,28.2608,3.72489,17837.5,8429.542076,426578.0271,422.959,9947.17,514.261,2.72805,575.06,964.739,8737.64,40000,80682.6,0.0124084,1.1467,81298.7,2927.99,125614,4.90E-05,137444,537444,2147.4,508.329,2.76377,273.824,2182.76,501.267,3.21232,266.294,137444,2179.93,497.357,1.51663,260.706,2179.21,496.337,1.78644,259.939
113562.354,60229.31095,173791.7,1.30E+01,2.80E+01,4.82E+02,1.04E+01,0.00E+00,,0.343941,0.0566516,0.471243,45.1996,4.30039,27094.8,15924.6204,570920.2369,910.99,13151.7,849.59,2.89999,1712.23,1331.49,11960,40000,173778,0.0156874,0.0452101,64340.2,2663.65,109514,9.16E-06,230539,630539,2224.38,642.095,3.32757,363.328,2269.3,632.336,3.99805,352.375,230539,2266.87,628.911,1.94181,346.586,2266.06,627.496,2.46311,345.528
113562.354,1322.584978,114884.9,1.84E+01,2.17E+01,4.62E+02,1.47E+01,0.00E+00,,0.77821,0.0737603,1.78764,26.2625,3.31535,23683.2,15402.66015,572957.7043,602.187,13345.5,705.757,2.69338,3349.81,1309.16,11765.3,40000,114872,0.0167237,1.53547,57327.7,3687.63,144508,2.79E-05,171633,571633,2892.27,685.272,2.82479,372.098,2948.57,675.041,3.41036,360.808,171633,2948.87,670.401,1.43235,354.058,2950.41,668.946,1.82041,352.903
113562.354,35100.98034,148663.3,2.36E+01,1.62E+01,5.90E+02,1.89E+01,0.00E+00,,0.263676,0.0993882,0.554674,42.9642,3.71995,36065,29964.49421,718650.9947,779.235,16612.4,1011.85,2.91065,3262.11,1836.78,16313.6,40000,148645,0.0233766,0.133287,58945.9,3860.66,143285,8.07E-06,205406,605406,3891.65,957.772,2.7167,529,3976.26,942.027,3.74852,511.597,205406,3972.59,937.82,1.03701,504.516,3975.53,935.062,1.92494,502.348
113562.354,68252.24247,181814.6,2.20E+01,1.69E+01,6.66E+02,1.76E+01,0.00E+00,,0.0642069,0.0934937,0.562313,52.0452,4.21995,40680.8,34247.95156,767114.8026,953.015,17652.9,1159.88,3.0103,2368.33,1966.51,17415.6,40000,181795,0.0253241,0.0575273,65831.9,3312.84,125463,1.62E-06,238556,638556,3660.6,1036.54,2.95214,585.816,3744.32,1019.3,4.10529,566.486,238556,3739.1,1016.01,1.0547,559.932,3739.75,1012.96,2.18814,557.626
113562.354,22579.42737,136141.8,1.31E+01,2.19E+01,6.38E+02,1.04E+01,0.00E+00,,0.286481,0.074779,0.42794,42.249,3.63986,28701.5,18272.93999,714241.2868,713.615,16541.7,974.406,2.87242,1078.7,1427.83,12797.7,40000,136127,0.0258306,0.0272433,79092,2405.02,101949,6.47E-06,192888,592888,2937.03,1056.95,2.63653,580.622,2998.15,1040.97,3.82668,562.846,192888,2992.97,1036.39,0.938448,555.239,2991.16,1033.22,2.26611,553.085
113562.354,55768.56837,169330.9,2.95E+01,4.28E+01,5.68E+02,2.36E+01,0.00E+00,,0.62746,0.0984104,3.33294,46.5509,4.71141,40270.6,34130.17622,796962.2091,887.573,18410.5,1134.26,3.05086,2271.34,1963.05,17386.3,40000,169311,0.0213673,2.87655,68314.5,3985.2,144721,1.97E-05,226072,626072,3850.73,876.464,3.10215,482.283,3928.05,862.188,3.66893,466.556,226072,3930.39,856.715,1.55335,458.832,3936.42,854.694,1.98613,457.067
84094.94502,0,84094.9,2.90E+01,1.91E+01,6.14E+02,2.32E+01,0.00E+00,,0.387341,0.0880455,6.24781,33.002,3.05997,23087.8,15025.20627,510128.1754,440.779,11846.5,663.921,2.66818,3613.97,1292.78,11622.4,40000,84082,0.0188489,5.92211,54897,3820.89,147792,1.61E-05,140843,540843,3452.7,772.871,2.24232,412.836,3517.85,760.736,3.44421,400.249,140843,3514.41,756.51,0.799917,393.426,3521.82,753.956,1.62943,391.589
113562.354,29456.35326,143018.7,1.15E+01,2.31E+01,4.50E+02,9.20E+00,0.00E+00,,0.715948,0.0513967,0.426068,36.4435,4.09927,22129.8,11886.31097,539445.6537,749.68,12495.1,734.305,2.76165,1768.12,1147.97,10354.2,40000,143007,0.0145263,0.0845643,65153.3,2619.59,111197,2.06E-05,199768,599768,2021.17,594.474,3.24728,331.289,2059.48,585.957,3.6878,321.621,199768,2056.54,582.145,1.92232,315.794,2055.87,581.053,2.2284,314.901
113562.354,93144.78277,206707.1,1.48E+01,4.81E+01,7.12E+02,1.19E+01,0.00E+00,,0.428385,0.0765819,0.562802,57.3584,5.47802,40630.9,29390.65653,905351.216,1083.52,20862.6,1340.3,3.15307,0.63,1818.74,16159.9,40000,206689,0.0254587,0.020515,85733.6,2162.42,91503.5,8.59E-06,263450,663450,3011.58,1042.56,3.45187,585.98,3070.48,1026.46,4.12406,567.931,263450,3065.25,1020.95,1.73693,559.815,3063.27,1018.35,2.8426,558.061
103578.1134,0,103578.1,3.63E+01,3.73E+01,5.87E+02,2.91E+01,0.00E+00,,0.617855,0.105121,12.7621,31.7324,3.3593,29820.4,22682.69402,687646.6841,542.899,16003.7,860.198,2.82542,2911.5,1593.77,14232.1,40000,103562,0.0231866,12.4465,66426.6,4170.17,153093,2.26E-05,160323,560323,4123.73,950.731,2.40267,502.741,4201.19,935.959,3.37183,486.904,160323,4197.85,930.102,0.955895,478.673,4204.86,927.464,1.6822,476.619
106694.8619,0,106694.9,3.80E+01,3.87E+01,4.62E+02,3.04E+01,0.00E+00,,1.4495,0.0689485,21.7015,25.5951,4.13909,22196.3,13315.95378,586879.3717,559.258,13690.1,702.573,2.75275,1319.6,1215.98,10950.8,40000,106683,0.015667,21.4559,80460.7,3813.24,143275,5.40E-05,163444,563444,2712.51,641.778,2.98681,339.288,2760.76,632.723,3.18546,329.18,163444,2758.53,627.775,1.57986,322.597,2757.94,626.682,1.77148,321.647
113562.354,71412.76071,184975.1,2.53E+01,2.03E+01,6.43E+02,2.02E+01,0.00E+00,,0.067773,0.0991293,0.601053,51.6797,4.22943,42642.9,38276.85284,761819.5975,969.577,17515.3,1167.62,3.00971,2919.93,2081.61,18388.1,40000,184954,0.0242599,0.0965875,60485.8,3686.09,135900,1.87E-06,241715,641715,3878.85,993.455,2.97457,562.675,3967.93,976.547,4.09006,543.78,241715,3962.62,973.315,1.1094,537.346,3965.17,970.395,2.11441,535.055
113562.354,37635.98814,151198.3,2.42E+01,3.15E+01,6.14E+02,1.93E+01,0.00E+00,,0.225681,0.102588,0.549662,44.4791,3.76942,37557.9,32019.4526,743150.187,792.52,17170.3,1054.77,2.92824,3196.25,1900.05,16851.9,40000,151179,0.0245929,0.113084,59930.7,3843.41,142193,6.72E-06,207940,607940,4017.25,1007.51,2.7,557.299,4105.79,990.831,3.77403,538.815,207940,4100.8,986.68,0.979078,531.716,4103.51,983.716,1.94573,529.385
113562.354,33740.83919,147303.2,1.20E+01,1.77E+01,6.65E+02,9.61E+00,0.00E+00,,0.272695,0.0567043,4.21499,45.4406,3.88646,25224.5,13735.72062,723787.1723,772.136,16662.3,1087.91,2.80337,0.14,1235.26,11119.7,40000,147291,0.0257682,3.78257,83662.5,1131.47,62950,4.91E-06,204052,604052,2225.76,1053.57,2.8574,583.236,2270.42,1038.42,3.70135,565.805,204052,2262.92,1033.72,1.05376,558.25,2268.17,1030.73,1.85512,555.694
113562.354,4361.247431,117923.6,1.86E+01,1.65E+01,6.11E+02,1.49E+01,0.00E+00,,0.367727,0.0945002,0.392933,34.9863,3.25404,30122.8,22014.27437,718749.2655,618.103,16702.4,924.26,2.82497,2607.33,1569.69,14024.6,40000,117908,0.0260804,0.0540319,67582.9,3404.79,131963,1.05E-05,174669,574669,3708.52,1068.03,2.42712,576.097,3786.46,1051.51,3.58412,557.957,174669,3780.71,1046.35,0.838868,549.991,3780.01,1043.21,1.97293,547.701
113562.354,32560.90778,146123.3,1.71E+01,3.83E+01,6.36E+02,1.37E+01,0.00E+00,,0.464746,0.0860604,0.462551,44.5645,4.09505,33669.1,23821.08798,782342.6968,765.93,18147.1,1039.13,2.99021,1108.73,1634.01,14578.3,40000,146107,0.0255949,0.0348672,80407.1,2954.54,116921,1.15E-05,202868,602868,3379.8,1048.11,2.77415,572.998,3449.32,1032.02,3.71348,555.173,202868,3444.09,1026.56,1.15848,547.017,3442.42,1023.8,2.22143,545.057
113562.354,16175.40471,129737.8,2.42E+01,1.71E+01,5.95E+02,1.94E+01,0.00E+00,,0.323631,0.107464,0.602567,37.9553,3.41646,34815.4,29158.64922,730020.5984,680.023,16908.3,994.779,2.87024,3495.15,1811.4,16097.3,40000,129720,0.0248854,0.227312,58661.9,4015.03,148489,1.04E-05,186481,586481,4209.17,1019.81,2.51797,554.273,4298.29,1003.25,3.60294,536.081,186481,4293.13,998.481,0.895497,528.513,4298.57,995.416,1.81029,526.071
86506.63971,0,86506.6,2.00E+01,2.72E+01,7.14E+02,1.60E+01,0.00E+00,,0.283195,0.0902593,0.449958,38.2686,3.24915,24868,15851.93004,593533.6088,453.42,13779.1,776.762,2.74064,2513.71,1328.4,11933.1,40000,86493.4,0.0246319,0.076637,66132.6,3187.7,127406,9.12E-06,143254,543254,3546.35,1008.82,2.10098,534.679,3616.85,993.315,3.51896,518.25,143254,3609.48,988.704,0.602552,510.853,3610.37,985.274,1.81411,508.364
113562.354,17200.55288,130762.9,3.52E+01,2.74E+01,7.39E+02,2.82E+01,0.00E+00,,0.151479,0.153338,0.975679,44.5102,3.61621,47820,51323.75957,919992.3398,685.365,21198.9,1363.06,2.98864,4045.94,2419.38,21213.6,40000,130739,0.034389,0.525155,57501.7,4342.21,160670,4.91E-06,187500,587500,6009,1409.59,2.2621,762.544,6137.71,1385.52,3.58249,735.816,187500,6116.14,1380.61,0.575857,727.974,6133.52,1375.56,1.79354,723.609
113562.354,61986.46525,175548.8,3.69E+01,3.71E+01,6.81E+02,2.95E+01,0.00E+00,,0.190773,0.127202,2.4168,51.2421,4.317,50476.2,53630.15062,881812.3046,920.142,20227.9,1397.73,3.06078,3517.13,2474.64,21671.9,40000,175524,0.0273326,1.9067,58519.7,4270.82,154987,5.98E-06,232285,632285,4973.64,1120.98,2.83774,626.695,5081.26,1101.37,3.86271,604.927,232285,5072.3,1096.99,1.01712,597.574,5088.06,1093.3,1.92872,594.422
113562.354,89658.04975,203220.4,2.60E+01,4.15E+01,6.11E+02,2.08E+01,0.00E+00,,0.285436,0.09565,0.622903,53.3876,4.97528,45354.2,40555.71432,809383.0656,1065.22,18615.7,1233.67,3.10946,2216.41,2144.16,18914.5,40000,203199,0.0218365,0.10432,66263.9,3728.21,136128,8.14E-06,259960,659960,3743.01,895.265,3.3007,506.27,3824.52,880.091,4.03754,489.49,259960,3824.42,875.678,1.62489,482.469,3826,873.462,2.28926,480.653
97843.33333,0,97843.3,3.59E+01,4.50E+01,5.46E+02,2.87E+01,0.00E+00,,1.27683,0.086438,15.79,29.6873,4.05701,25965.1,16534.32193,650202.4972,512.848,15195.7,749.914,2.88364,1004.54,1357.13,12183.3,40000,97829.8,0.0192673,15.499,85047.4,3872.23,144874,4.82E-05,154591,554591,3400.04,789.799,2.67708,410.233,3459.75,778.333,3.145,397.871,154591,3457.47,772.213,1.34747,390.036,3457.52,770.693,1.69016,388.815
99756.97536,0,99757,3.87E+01,1.75E+01,4.67E+02,3.10E+01,0.00E+00,,0.855683,0.0635737,22.2591,25.8927,3.34367,18987.1,11478.58059,485417.4766,522.892,11312.3,592.114,2.5267,3435.01,1127.85,10177.4,40000,99745.7,0.0139884,22.0117,55745.6,3809.7,145550,3.44E-05,156507,556507,2497.43,573.245,2.818,312.414,2543.29,564.791,3.34148,303.211,156507,2542.54,560.72,1.48469,297.208,2542.95,559.534,1.80754,296.295
